Throughput,errors,elapsed,Latency,VmPeak,VmRSS,VmSize,VmHWM,VmPTE,Threads,MemFree,Buffers,Cached,Active,Inactive,Dirty,Writeback,AnonPages,Mapped,Slab,PageTables,Committed_AS,NumOfAllocFH,proc_fd
"4,15512",0.0,35.333333333333336,1.0,208652,21872,208652,,152,1,1701916,100360,752304,338228,1685308,40,0,1146272,371504,186852,22916,5714844,7776,7776
"4,33526",0.0,19.0,1.0,208652,21872,208652,,152,1,1709468,100368,752304,338236,1678196,36,0,1138828,371320,187212,23124,5723208,7776,7776
"8,79765",0.0,17.0,1.3333333333333333,208652,21872,208652,,152,1,1716180,100376,752308,338244,1674460,36,0,1135804,371424,187188,23044,5741760,7808,7808
"19,23077",0.0,52.0,2.0,208652,21872,208652,,152,1,1708892,100384,752308,338252,1677944,36,0,1138932,371508,187288,23128,5734944,7808,7808
"105,26316",0.0,6.0,1.0,208652,21872,208652,,152,1,1718864,100392,752308,338260,1675176,36,0,1135816,371508,186892,23300,5736760,7808,7776
"4,92611",0.0,4.0,1.5,208652,21872,208652,,152,1,1716888,100400,752308,338264,1677284,36,0,1138604,371508,187052,22972,5719400,7776,7744
"19,41748",0.0,20.75,2.0,208652,21872,208652,,152,1,1722984,100408,752312,338272,1672120,36,0,1132520,371528,186996,22844,5712316,7776,7776
"6,13497",0.0,19.5,1.5,208652,21872,208652,,152,1,1720240,100416,752312,338280,1674536,40,0,1136108,371508,187172,22916,5729220,7808,7808
"8,96861",0.0,24.75,2.0,208652,21872,208652,,152,1,1713800,100424,752312,338288,1676864,40,0,1137516,371424,186896,22840,5729636,7776,7776
"5,01253",0.0,24.5,1.0,208652,21872,208652,,152,1,1720072,100432,752316,338296,1677276,40,0,1137584,371508,186880,23012,5720708,7776,7776
"2,14592",0.0,17.0,1.0,208652,21872,208652,,152,1,1734304,100440,752308,340700,1663708,40,0,1128968,369688,186884,22768,5667056,7712,7712
"4,29185",0.0,1.6666666666666667,1.6666666666666667,208652,21872,208652,,152,1,1724440,100448,752308,340708,1661416,40,0,1126692,369688,186824,22680,5663524,7712,7712
"4,46429",0.0,7.0,1.25,208652,21872,208652,,152,1,1722688,100456,752312,340716,1663452,44,0,1129164,368596,186948,22684,5674500,7680,7680
"83,33333",0.0,12.0,1.0,208652,21872,208652,,152,1,1719412,100464,752316,340724,1666932,44,0,1131612,369688,187072,22856,5680900,7712,7712
"9,55414",0.0,6.666666666666667,1.3333333333333333,208652,21872,208652,,152,1,1717420,100472,752316,340732,1669140,44,0,1135416,369688,186668,23144,5681476,7680,7680
"58,82353",0.0,17.0,3.0,208652,21872,208652,,152,1,1728476,100480,752332,340760,1663000,44,0,1129316,369792,186768,23000,5693264,7712,7680
"285,71429",0.0,1.5,1.5,208652,21872,208652,,152,1,1725480,100488,752320,340748,1664176,56,0,1130708,369608,186788,22860,5676304,7680,7680
"19,41748",0.0,13.75,1.0,208652,21872,208652,,152,1,1723628,100496,758304,340752,1673224,56,0,1134196,375100,186692,22776,5684720,7744,7744
"6,64452",0.0,15.0,1.0,208652,21872,208652,,152,1,1699148,100504,758560,340760,1686564,60,0,1145076,375196,186892,22732,5708956,7744,7744
"8,26446",0.0,38.25,2.0,208652,21872,208652,,152,1,1697404,100512,758560,340768,1688032,8,0,1147316,375444,186824,22904,5702728,7744,7744
"4,97512",0.0,4.0,1.5,208652,21872,208652,,152,1,1698868,100520,759364,340776,1690600,28,0,1148088,375396,186924,22824,5702088,7776,7776
"2,22469",0.0,6.0,1.5,208652,21872,208652,,152,1,1702576,100528,759364,340784,1685964,32,0,1143800,376320,186784,22828,5695628,7776,7776
"4,23131",0.0,26.666666666666668,1.6666666666666667,208652,21872,208652,,152,1,1701580,100536,759044,340792,1684096,32,0,1142872,374856,187004,22740,5703572,7744,7744
"4,09836",0.0,31.0,1.3333333333333333,208652,21872,208652,,152,1,1697700,100544,759048,340800,1687944,32,0,1146400,375812,186988,22744,5703888,7744,7744
"2,82885",0.0,26.5,1.5,208652,21872,208652,,152,1,1703720,100552,759052,340808,1690736,36,0,1149044,375932,186756,22908,5712744,7744,7744
"9,80392",0.0,1.0,1.0,208652,21872,208652,,152,1,1710284,100560,752364,340816,1667408,36,0,1132724,369636,187004,23008,5743556,7712,7712
"1000,00000",0.0,1.0,1.0,208652,21872,208652,,152,1,1709784,100568,752364,340824,1671148,36,0,1137084,369132,187000,22840,5696296,7680,7680
"133,33333",0.0,8.5,1.5,208652,21872,208652,,152,1,1709052,100576,752368,340832,1669076,40,0,1133884,369732,187164,22888,5694124,7680,7712
"4,77327",0.0,11.5,2.0,208652,21872,208652,,152,1,1711828,100584,752368,340836,1668608,40,0,1133832,369732,186860,22800,5694448,7712,7712
"15,38462",0.0,15.0,1.0,208652,21872,208652,,152,1,1708860,100592,752368,340844,1668540,40,0,1134608,368820,186952,22784,5693772,7712,7680
"5,79710",0.0,26.0,1.5,208652,21872,208652,,152,1,1709744,100600,752372,340852,1684192,40,0,1150980,368876,186832,22832,5698784,7712,7712
"9,68523",0.0,4.25,1.5,208652,21872,208652,,152,1,1706296,100608,752372,340900,1683292,40,0,1152380,369708,186944,22852,5700456,7712,7712
"2,11193",0.0,24.5,1.5,208652,21872,208652,,152,1,1717072,100616,752372,340868,1680060,40,0,1144868,369804,186808,22916,5704252,7680,7680
"4,24929",0.0,9.0,1.6666666666666667,208652,21872,208652,,152,1,1719804,100624,752372,340876,1664356,40,0,1129912,369552,186924,22724,5692748,7680,7680
"4,39078",0.0,23.25,1.75,208652,21872,208652,,152,1,1712496,100632,752376,340884,1667804,40,0,1133284,369720,187048,22812,5701736,7712,7712
"500,00000",0.0,2.0,2.0,208652,21872,208652,,152,1,1715056,100640,752376,340892,1671792,40,0,1136080,369216,186956,23064,5702756,7712,7712
"9,80392",0.0,18.666666666666668,2.0,208652,21872,208652,,152,1,1715852,100648,752380,340900,1664748,44,0,1129540,368628,186984,22852,5700524,7712,7712
"1000,00000",0.0,1.0,1.0,208652,21872,208652,,152,1,1711848,100656,752384,340908,1667736,40,0,1132068,369720,187080,23016,5700524,7680,7680
"31,25000",0.0,34.0,3.0,208652,21872,208652,,152,1,1706896,100664,752384,340916,1668432,40,0,1133560,369720,187156,23268,5708984,7712,7712
"4,68384",0.0,19.0,1.5,208652,21872,208652,,152,1,1714984,100672,752384,340920,1662444,40,0,1128560,369720,187156,22720,5683876,7680,7680
"15,26718",0.0,34.5,3.5,208652,21872,208652,,152,1,1728016,100680,752384,340928,1663452,40,0,1130576,368648,187200,22884,5693836,7712,7712
"6,57895",0.0,7.5,2.0,208652,21872,208652,,152,1,1718404,100688,752388,340936,1662568,40,0,1126500,368880,187088,22804,5694748,7680,7680
"8,58369",0.0,37.0,1.75,208652,21872,208652,,152,1,1725700,100696,752388,340944,1664036,40,0,1130644,372796,186844,22908,5694656,7680,7680
"4,98753",0.0,2.0,2.0,208652,21872,208652,,152,1,1715872,100704,752388,340952,1669924,40,0,1134156,369720,187020,23024,5695296,7744,7712
"2,22222",0.0,23.5,2.0,208652,21872,208652,,152,1,1711068,100712,752392,340956,1670456,40,0,1137536,368860,186816,22864,5687328,7680,7680
"4,29185",0.0,2.6666666666666665,1.3333333333333333,208652,21872,208652,,152,1,1712340,100720,752424,340964,1668200,0,0,1133196,369692,187128,22852,5706752,7712,7712
"2,80112",0.0,28.5,2.0,208652,21872,208652,,152,1,1715656,100728,752392,340984,1669592,40,0,1135132,369736,187052,22912,5705512,7712,7712
"9,80392",0.0,3.333333333333333,1.0,208652,21872,208652,,152,1,1711400,100736,752392,340984,1673804,40,0,1138848,369720,187084,23028,5715496,7712,7712
"1000,00000",0.0,1.0,1.0,208652,21872,208652,,152,1,1704824,100744,752400,340992,1677056,8,0,1142400,369636,187012,23032,5708672,7712,7712
"200,00000",0.0,6.0,2.0,208652,21872,208652,,152,1,1707092,100752,752400,341000,1668024,36,0,1133048,368628,186712,23032,5703944,7712,7680
"4,86618",0.0,1.0,1.0,208652,21872,208652,,152,1,1708352,100760,752400,341008,1672928,44,0,1137536,368880,186744,22948,5703740,7712,7712
"19,80198",0.0,4.5,2.5,208652,21872,208652,,152,1,1703324,100768,752404,341012,1676756,44,0,1143516,369636,186600,22832,5698016,7712,7712
"5,37634",0.0,40.5,1.0,208652,21872,208652,,152,1,1712876,100776,752404,341020,1677240,40,0,1141828,369720,186608,22748,5707752,7680,7680
"9,75610",0.0,6.0,1.25,208652,21872,208652,,152,1,1702892,100784,752404,341028,1676760,48,0,1141520,369720,186776,22932,5719652,7680,7680
"4,73934",0.0,40.5,1.5,208652,21872,208652,,152,1,1719896,100792,752404,341036,1667424,48,0,1132540,371316,186616,23272,5723120,7712,7712
"2,12314",0.0,21.5,1.5,208652,21872,208652,,152,1,1712588,100800,752408,341044,1668332,48,0,1132508,368460,186924,22940,5715860,7680,7680
"4,26743",0.0,8.0,1.3333333333333333,208652,21872,208652,,152,1,1710372,100808,752408,341052,1668352,48,0,1135612,369636,186568,22940,5715340,7712,7680
"4,32432",0.0,17.5,1.5,208652,21872,208652,,152,1,1719056,100816,752408,341060,1657680,48,0,1123008,369720,186748,23108,5733448,7712,7712
"83,33333",0.0,12.0,2.0,208652,21872,208652,,152,1,1732788,100824,752412,341068,1661560,48,0,1126392,369636,186900,22976,5724792,7712,7712
"8,37989",0.0,24.0,1.6666666666666667,208652,21872,208652,,152,1,1717532,100832,752488,341068,1665256,48,0,1129568,369048,186812,23144,5723740,7680,7680
"48,78049",0.0,20.5,1.0,208652,21872,208652,,152,1,1708920,100840,752412,341084,1671972,48,0,1138000,369720,187024,23064,5722580,7712,7680
"4,91400",0.0,14.5,1.5,208652,21872,208652,,152,1,1723224,100848,752416,341092,1665016,52,0,1131016,369720,186708,23076,5731660,7680,7680
"19,70443",0.0,9.25,1.25,208652,21872,208652,,152,1,1714588,100856,752420,341096,1667048,44,0,1134124,369720,186532,22868,5715068,7712,7712
"6,60066",0.0,1.0,1.0,208652,21872,208652,,152,1,1707264,100864,752420,341104,1672168,52,0,1137148,369720,186616,22772,5707180,7680,7680
"9,59233",0.0,7.0,2.5,208652,21872,208652,,152,1,1702504,100872,752420,341112,1675900,52,0,1140396,369720,186868,22852,5708176,7712,7712
"4,90196",0.0,10.5,2.0,208652,21872,208652,,152,1,1700108,100880,752424,341120,1672168,52,0,1136572,368880,186692,22772,5716704,7712,7712
"2,11193",0.0,24.0,1.5,208652,21872,208652,,152,1,1711580,100888,752424,341128,1674656,52,0,1138644,369720,186848,23036,5717432,7712,7680
"4,27350",0.0,30.33333333333333,1.3333333333333333,208652,21872,208652,,152,1,1702168,100896,752424,341136,1679944,52,0,1145192,369720,186528,22948,5720964,7712,7712
"4,45931",0.0,4.25,1.5,208652,21872,208652,,152,1,1695280,100904,752424,341144,1683160,52,0,1147424,368628,186584,22988,5736108,7712,7712
"37,03704",0.0,27.0,1.0,208652,21872,208652,,152,1,1707152,100912,752428,341152,1673236,52,0,1139720,369636,186708,23080,5720988,7712,7712
"8,95522",0.0,19.0,1.3333333333333333,208652,21872,208652,,152,1,1723288,100920,752428,341160,1664932,52,0,1131492,369552,186928,22912,5721800,7680,7680
"125,00000",0.0,8.0,2.0,208652,21872,208652,,152,1,1697960,100928,752428,341168,1687216,52,0,1151936,369720,186792,23024,5752928,7712,7712
"250,00000",0.0,1.0,1.0,208652,21872,208652,,152,1,1695440,100936,752432,341172,1685768,52,0,1150580,369048,186708,22736,5734984,7680,7680
"4,37637",0.0,52.5,2.0,208652,21872,208652,,152,1,1697064,100944,752436,341180,1683032,56,0,1147508,369720,186680,22992,5746980,7680,7680
"19,32367",0.0,27.25,2.25,208652,21872,208652,,152,1,1706576,100952,752436,341188,1679108,56,28,1144408,369720,186924,22820,5747396,7712,7712
"9,75610",0.0,13.75,2.25,208652,21872,208652,,152,1,1698064,100960,752440,341216,1683784,56,0,1148588,369720,186712,22912,5739672,7712,7712
"4,53515",0.0,37.0,1.5,208652,21872,208652,,152,1,1701376,100968,752440,341224,1687068,56,0,1151564,369720,186884,23000,5741632,7712,7712
"2,19058",0.0,13.5,1.5,208652,21872,208652,,152,1,1711384,100976,752440,341232,1672032,8,0,1136268,369636,186740,22888,5727968,7712,7712
"4,03769",0.0,18.666666666666668,1.3333333333333333,208652,21872,208652,,152,1,1701860,100984,752440,341240,1671224,40,0,1137792,368880,186588,22800,5728316,7712,7712
"4,29185",0.0,14.666666666666666,1.0,208652,21872,208652,,152,1,1695308,100992,752444,341248,1674140,44,0,1140940,369760,186800,23044,5736476,7680,7712
"2,84091",0.0,29.0,2.0,208652,21872,208652,,152,1,1701420,101000,752444,341256,1673432,44,0,1139744,369736,186792,22932,5744748,7712,7712
"9,64630",0.0,21.666666666666668,1.3333333333333333,208652,21872,208652,,152,1,1704992,101008,752444,341264,1671300,40,0,1138364,369720,186912,23088,5733716,7712,7712
"32,25806",0.0,31.0,1.0,208652,21872,208652,,152,1,1700848,101016,752448,341272,1672600,40,0,1138968,368880,186852,22924,5735816,7712,7712
"25,64103",0.0,70.0,2.0,208652,21872,208652,,152,1,1710608,101024,752448,341280,1671852,40,0,1138672,369704,186976,22924,5730160,7712,7712
"4,60829",0.0,19.5,1.0,208652,21872,208652,,152,1,1722736,101032,752448,341284,1660816,40,0,1128968,369720,186800,22984,5742448,7680,7680
"18,51852",0.0,7.5,1.75,208652,21872,208652,,152,1,1712388,101040,752448,341292,1665856,40,0,1133828,369736,186556,22984,5733988,7680,7680
"6,60066",0.0,7.5,2.0,208652,21872,208652,,152,1,1704840,101048,752456,341300,1674520,44,0,1141320,369748,187136,22892,5734556,7712,7712
"9,50119",0.0,8.25,3.5,208652,21872,208652,,152,1,1712796,101056,752456,341308,1672248,40,0,1139128,369636,186784,23076,5737908,7712,7712
"4,97512",0.0,1.5,1.5,208652,21872,208652,,152,1,1705300,101064,752456,341316,1671640,40,0,1140196,369720,186672,22908,5742356,7712,7712
"2,22717",0.0,16.5,1.0,208652,21872,208652,,152,1,1700468,101072,752448,341316,1676732,40,0,1143444,369804,186644,22912,5740536,7680,7680
"4,31034",0.0,25.33333333333333,1.6666666666666667,208652,21872,208652,,152,1,1697008,101080,752460,341360,1676008,40,0,1143128,368940,186768,22960,5742228,7680,7680
"2,80899",0.0,5.5,1.5,208652,21872,208652,,152,1,1696000,101088,752460,341340,1675696,40,0,1143824,369804,187012,22956,5759476,7712,7712
"8,45070",0.0,38.0,2.333333333333333,208652,21872,208652,,152,1,1694248,101096,752460,341348,1682492,40,0,1149216,369720,186880,23044,5752324,7712,7712
"500,00000",0.0,2.0,2.0,208652,21872,208652,,152,1,1700688,101104,752464,341356,1681684,40,0,1147212,368628,187052,23048,5754316,7712,7712
"58,82353",0.0,17.0,1.5,208652,21872,208652,,152,1,1700492,101112,752464,341364,1672656,40,0,1139544,368880,187216,22888,5746684,7712,7712
"4,41501",0.0,30.0,2.0,208652,21872,208652,,152,1,1717224,101120,752464,341368,1665848,80,0,1133064,369132,187144,22852,5755684,7712,7712
"18,09955",0.0,39.0,1.75,208652,21872,208652,,152,1,1723660,101128,752468,341376,1654080,80,0,1121872,370496,186892,23180,5755592,7680,7680
"5,66572",0.0,55.0,2.0,208652,21872,208652,,152,1,1720260,101136,752472,341384,1660360,84,0,1126660,369660,186772,22924,5738332,7712,7712
"9,25926",0.0,16.0,1.5,208652,21872,208652,,152,1,1710360,101144,752472,341392,1665752,84,0,1131860,369720,187248,23096,5758452,7712,7712
"4,70588",0.0,18.0,1.5,208652,21872,208652,,152,1,1702424,101152,752472,341400,1661692,84,0,1130656,373668,186756,23180,5748708,7744,7712
"2,20994",0.0,4.5,2.0,208652,21872,208652,,152,1,1707600,101160,752476,341408,1680524,84,0,1148632,369720,186820,22964,5755608,7712,7712
"4,14365",0.0,28.0,1.0,208652,21872,208652,,152,1,1702784,101168,752476,341416,1680276,84,0,1145796,368796,186960,22968,5764496,7680,7680
"4,43459",0.0,11.75,1.5,208652,21872,208652,,152,1,1705348,101176,752476,341424,1678932,76,0,1145840,369048,186900,23004,5774920,7712,7712
"83,33333",0.0,12.0,2.0,208652,21872,208652,,152,1,1705076,101184,752480,341432,1678256,80,0,1145028,368964,186784,23100,5761276,7712,7680
"9,64630",0.0,34.333333333333336,1.6666666666666667,208652,21872,208652,,152,1,1706392,101192,752472,341432,1675976,80,0,1143164,369720,187060,22996,5764132,7712,7712
"500,00000",0.0,2.0,2.0,208652,21872,208652,,152,1,1697116,101200,752480,341472,1673656,80,0,1144412,369764,187004,22936,5762468,7680,7680
"4,35730",0.0,27.0,2.0,208652,21872,208652,,152,1,1702228,101208,752480,341456,1677656,4,0,1143920,368544,186968,23036,5755664,7680,7680
"18,69159",0.0,7.25,1.5,208652,21872,208652,,152,1,1698728,101216,752484,341464,1672820,24,0,1138664,369720,187140,22860,5759584,7680,7680
"6,02410",0.0,23.0,1.5,208652,21872,208652,,152,1,1723872,101224,752484,341472,1658980,32,0,1125588,369720,186864,22944,5750840,7712,7712
"9,50119",0.0,10.0,2.25,208652,21872,208652,,152,1,1714744,101232,752484,341480,1664292,32,0,1130724,369720,186768,23028,5760596,7680,7680
"4,53515",0.0,20.0,1.0,208652,21872,208652,,152,1,1707212,101240,752492,341488,1672888,36,0,1141712,369636,186916,22940,5758748,7680,7680
"2,23214",0.0,26.0,1.5,208652,21872,208652,,152,1,1726920,101248,752492,341496,1660320,36,0,1131276,369804,186732,22944,5752180,7712,7712
"4,24929",0.0,11.666666666666666,1.6666666666666667,208652,21872,208652,,152,1,1715200,101256,752492,341504,1670172,24,0,1137704,369720,186940,22856,5742480,7680,7680
"4,12088",0.0,30.0,1.3333333333333333,208652,21872,208652,,152,1,1705076,101264,752492,341512,1675332,40,0,1142592,369720,186952,23108,5761648,7712,7712
"2,82885",0.0,6.5,2.0,208652,21872,208652,,152,1,1695036,101272,752496,341520,1672172,40,0,1138940,369720,186912,22984,5760948,7712,7712
"9,96678",0.0,24.0,1.3333333333333333,208652,21872,208652,,152,1,1711852,101280,752496,341528,1669420,40,0,1135940,368904,187324,22988,5759628,7712,7712
"500,00000",0.0,2.0,2.0,208652,21872,208652,,152,1,1703296,101288,752496,341536,1675632,40,0,1142004,369720,186964,23148,5760244,7712,7712
"47,61905",0.0,22.0,1.5,208652,21872,208652,,152,1,1732304,101296,752500,341540,1655224,28,0,1121988,369696,186692,22944,5745472,7680,7680
"4,41501",0.0,25.5,1.5,208652,21872,208652,,152,1,1718500,101304,752500,341548,1663828,32,0,1129984,369636,186936,22948,5754896,7680,7680
"19,60784",0.0,15.5,1.75,208652,21872,208652,,152,1,1709360,101312,752472,341528,1666176,36,0,1134352,369736,186920,23104,5766376,7712,7712
"5,66572",0.0,26.0,1.5,208652,21872,208652,,152,1,1713332,101320,752500,341564,1664432,36,0,1131020,369752,186896,22832,5766464,7680,7680
"9,85222",0.0,1.75,1.75,208652,21872,208652,,152,1,1719536,101328,752508,341584,1665680,40,0,1131772,369780,186744,22848,5766560,7680,7680
"2,15983",0.0,17.5,1.0,208652,21872,208652,,152,1,1713080,101336,752508,341580,1673488,32,0,1140136,368544,186904,23128,5767928,7712,7680
"4,00000",0.0,24.0,1.0,208652,21872,208652,,152,1,1716240,101344,752508,341588,1664356,32,0,1135920,369804,186504,23048,5770724,7712,7680
"4,38116",0.0,11.0,1.5,208652,21872,208652,,152,1,1707420,101352,752512,341596,1675220,40,0,1141532,369552,186564,22972,5761472,7680,7680
"125,00000",0.0,8.0,2.0,208652,21872,208652,,152,1,1717232,101360,748412,341604,1672112,40,0,1143212,369712,186636,23088,5774984,7680,7680
"9,77199",0.0,3.333333333333333,1.6666666666666667,208652,21872,208652,,152,1,1713300,101368,748412,341612,1663240,40,0,1134148,369712,186728,23168,5778392,7712,7712
"200,00000",0.0,5.0,1.0,208652,21872,208652,,152,1,1711420,101376,748412,341620,1667568,28,0,1137636,368620,186828,23088,5775052,7712,7712
"125,00000",0.0,7.0,1.5,208652,21872,208652,,152,1,1696704,101384,748416,341624,1683496,36,0,1153820,369712,186512,22916,5769700,7680,7680
"4,96278",0.0,6.5,1.0,208652,21872,208652,,152,1,1708296,101392,748416,341632,1670500,36,0,1141164,369712,186640,22992,5787800,7680,7680
"16,66667",0.0,25.0,1.75,208652,21872,208652,,152,1,1713348,101400,748416,341640,1679844,36,0,1150508,369712,186608,22920,5786288,7680,7680
"5,60224",0.0,46.5,2.0,208652,21872,208652,,152,1,1713972,101408,748420,341648,1676272,36,0,1147284,369628,186608,22976,5766672,7680,7680
"9,92556",0.0,10.25,1.75,208652,21872,208652,,152,1,1712400,101416,748420,341656,1665624,28,0,1135828,368556,187060,22984,5769428,7712,7712
"4,87805",0.0,7.0,2.0,208652,21872,208652,,152,1,1716144,101424,748420,341664,1673916,28,0,1143736,369628,186580,23060,5767980,7680,7680
"2,15983",0.0,14.5,1.5,208652,21872,208652,,152,1,1706064,101432,748424,341672,1682388,28,0,1153036,369208,186592,22980,5760736,7680,7680
"4,12088",0.0,12.666666666666666,1.3333333333333333,208652,21872,208652,,152,1,1724944,101440,748428,341680,1667880,32,0,1138992,369712,186900,22960,5766044,7712,7712
"4,43459",0.0,4.0,1.25,208652,21872,208652,,152,1,1708412,101448,748428,341688,1674032,32,0,1144092,369040,187032,22968,5773676,7680,7680
